issue_date,pet_name,species,breed
2024-02-24,Melon,Dog,Shih Tzu
2024-02-24,Tali,Dog,Australian Cattle Dog
2024-02-24,Luna,Dog,Australian Shepherd
2024-02-24,Fair Gwendolyn,Dog,Australian Shepherd
2024-02-24,Lucky,Dog,Pomeranian
2024-02-24,Chelsea Oommen,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-02-24,Singapore,Dog,Australian Cattle Dog
2024-02-24,Rosie,Dog,Retriever
2024-02-24,Eleanor,Dog,Greyhound
2024-02-24,Coco-Suki,Dog,Shiba Inu
2024-02-24,Hazel,Dog,"Bulldog, French"
2024-02-24,Bella,Dog,"Australian Shepherd, Miniature"
2024-02-24,Zoey,Dog,"Spaniel, English Springer"
2024-02-24,Rosie McTavish,Dog,"Terrier, Scottish"
2024-02-24,Olive Gatewood-Chan,Dog,"Retriever, Golden"
2024-02-24,Inara,Dog,Spaniel
2024-02-24,Grainne,Dog,Coonhound
2024-02-24,Lupita,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-02-25,Pepper,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-02-25,Ayla,Dog,"Retriever, Flat-Coated"
2024-02-25,Tilly,Dog,Alaskan Husky
2024-02-25,Chloe,Dog,Maltese
2024-02-25,Samantha,Dog,"Terrier, Jack Russell"
2024-02-25,Coco Moon,Dog,"Retriever, Labrador"
2024-02-25,Sounder,Dog,"Retriever, Labrador"
2024-02-25,Laika,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-02-25,Maizie,Dog,"Griffon, Brussels"
2024-02-25,Ruby,Dog,"Terrier, American Pit Bull"
2024-02-25,Remy,Dog,"Terrier, Airedale"
2024-02-25,Poppy,Dog,"Retriever, Golden"
2024-02-25,Luna,Dog,Maltese
2024-02-25,Henrietta,Dog,"Bulldog, French"
2024-02-25,Ghost,Dog,"Poodle, Miniature"
2024-02-25,Tova Ancich,Dog,Schipperke
2024-02-25,Mitzy,Dog,"Terrier, Rat"
2024-02-25,Maybellene,Dog,Great Dane
2024-02-25,Ebony,Dog,"Retriever, Labrador"
2024-02-25,Nilla,Dog,Australian Shepherd
2024-02-25,Taichou,Dog,"Chihuahua, Short Coat"
2024-02-25,Kuma,Dog,Shih Tzu
2024-02-26,Winnie Lu,Dog,"Spaniel, English Springer"
2024-02-26,Kimber Fomin,Dog,Terrier
2024-02-26,Remy,Dog,"Retriever, Labrador"
2024-02-26,Molly,Dog,Belgian Malinois
2024-02-26,Rhea,Dog,Miniature Pinscher
2024-02-26,Daisy,Dog,"Retriever, Golden"
2024-02-26,Franky,Dog,"Terrier, American Pit Bull"
2024-02-26,Navi,Dog,Siberian Husky
2024-02-26,Betty White,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-02-26,Delta,Dog,Bouvier des Flandres
2024-02-26,Martha,Dog,"Terrier, Jack Russell"
2024-02-26,Disco,Dog,"Retriever, Labrador"
2024-02-26,Coco,Dog,Pug
2024-02-26,Gemma,Dog,"Spaniel, Cavalier King Charles"
2024-02-26,Pandy,Dog,Havanese
2024-02-26,Oreo (Orie),Dog,Boxer
2024-02-26,Abby,Dog,"Terrier, American Pit Bull"
2024-02-26,Libby,Dog,Dutch Shepherd
2024-02-26,Betty,Dog,"Retriever, Labrador"
2024-02-26,Maple,Dog,Belgian Malinois
2024-02-26,Temple,Dog,"Chihuahua, Short Coat"
2024-02-26,Lily,Dog,"Retriever, Golden"
2024-02-26,Ellie Mae,Dog,"Retriever, Golden"
2024-02-26,Noel,Dog,"Poodle, Standard"
2024-02-26,Merle,Dog,"Australian Shepherd, Miniature"
2024-02-26,Coconut,Dog,"Schnauzer, Miniature"
2024-02-26,Moxie,Dog,"Poodle, Standard"
2024-02-26,Mariposa,Dog,"Chihuahua, Short Coat"
2024-02-27,Ilastine,Dog,"Schnauzer, Miniature"
2024-02-27,Maple,Dog,"Collie, Rough"
2024-02-27,Piper,Dog,"Retriever, Labrador"
2024-02-27,Tessa,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-02-27,Sadie,Dog,"Retriever, Golden"
2024-02-27,Piper,Dog,"Retriever, Labrador"
2024-02-27,Frankie,Dog,"Dachshund, Miniature Smooth Haired"
2024-02-27,Dagmar,Dog,Border Collie
2024-02-27,Dolly,Dog,"Poodle, Standard"
2024-02-27,Prepper,Dog,Greyhound
2024-02-27,Wiggy,Dog,"Chihuahua, Short Coat"
2024-02-27,Meander,Dog,Greyhound
2024-02-27,Clover,Dog,"Terrier, Yorkshire"
2024-02-27,Karee,Dog,"Chihuahua, Short Coat"
2024-02-27,Roma,Dog,Australian Shepherd
2024-02-27,Georgy Girl,Dog,Terrier
2024-02-27,Indigo,Dog,"Retriever, Golden"
2024-02-27,Cookie,Dog,"Chihuahua, Short Coat"
2024-02-27,Blondie,Dog,Pomeranian
2024-02-27,Callie,Dog,"Australian Shepherd, Miniature"
2024-02-27,Paisley,Dog,Catahoula Leopard dog
2024-02-27,Bailey,Dog,Mix
2024-02-28,Myrtille,Dog,"Spaniel, French"
2024-02-28,Ruca,Dog,Australian Cattle Dog
2024-02-28,Kira,Dog,Australian Shepherd
2024-02-28,Bailey,Dog,"Australian Shepherd, Miniature"
2024-02-28,Pierogi,Dog,Korean Jindo
2024-02-28,Auggie,Dog,Great Pyrenees
2024-02-28,Lilly,Dog,"Retriever, Golden"
2024-02-28,Jemma,Dog,"Chihuahua, Short Coat"
2024-02-28,Boo,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-02-28,Winter,Dog,"Terrier, American Pit Bull"
2024-02-28,Deelilah,Dog,"Terrier, Staffordshire Bull"
2024-02-28,Sheeva,Dog,German Shepherd
2024-02-28,Maui,Dog,"Bulldog, French"
2024-02-28,Sweetie,Dog,"Terrier, American Pit Bull"
2024-02-28,Kona,Dog,"Retriever, Labrador"
2024-02-28,Daisy,Dog,Shih Tzu
2024-02-28,Penny,Dog,"Retriever, Labrador"
2024-02-28,Xena,Dog,"Terrier, American Staffordshire"
2024-02-28,Bitsy,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-02-28,Kenzi,Dog,"Retriever, Labrador"
2024-02-28,Lily,Dog,Australian Shepherd
2024-02-28,Loba,Dog,Siberian Husky
2024-02-28,Bowie,Dog,"Retriever, Labrador"
2024-02-28,Sadie,Dog,"Chihuahua, Short Coat"
2024-02-28,Lali,Dog,"Chihuahua, Short Coat"
2024-02-28,Hana,Dog,"Spaniel, Cavalier King Charles"
2024-02-28,Nika,Dog,German Shepherd
2024-02-29,Kora,Dog,"Australian Shepherd, Miniature"
2024-02-29,Mavis,Dog,"Retriever, Labrador"
2024-02-29,Gertie,Dog,Border Collie
2024-02-29,Ivy,Dog,Terrier
2024-02-29,Leilani,Dog,Shih Tzu
2024-02-29,Maya,Dog,"Australian Shepherd, Miniature"
2024-02-29,Cody Sullivan,Dog,"Retriever, Golden"
2024-02-29,NeeKee,Dog,"Terrier, Jack Russell"
2024-02-29,Mabel,Dog,Hound
2024-02-29,Sadie,Dog,"Retriever, Chesapeake Bay"
2024-02-29,Sophie Lia,Dog,"Schnauzer, Miniature"
2024-02-29,Amira,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-02-29,Reina,Dog,"Chihuahua, Short Coat"
2024-02-29,Lucy,Dog,Beagle
2024-02-29,Chispa,Dog,"Terrier, Cairn"
2024-02-29,Marvel,Dog,Chinese Shar-Pei
2024-02-29,Ryne,Dog,"Welsh Corgi, Pembroke"
2024-02-29,Griffeyella,Dog,"Chihuahua, Short Coat"
2024-02-29,Fridah,Dog,"Schnauzer, Miniature"
2024-02-29,Stormy,Dog,Australian Shepherd
2024-02-29,MJ,Dog,Alaskan Husky
2024-02-29,Luna,Dog,"Retriever, Labrador"
2024-02-29,Skye,Dog,Boxer
2024-03-01,Nova,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-01,Clover,Dog,Alaskan Husky
2024-03-01,Gaia,Dog,Border Collie
2024-03-01,Andi,Dog,"Retriever, Labrador"
2024-03-01,Riley,Dog,"Retriever, Golden"
2024-03-01,Pixie,Dog,"Retriever, Labrador"
2024-03-01,Daisy,Dog,Pointer
2024-03-01,Mia,Dog,Siberian Husky
2024-03-01,Freya,Dog,German Shepherd
2024-03-01,Maggie,Dog,"Retriever, Golden"
2024-03-01,Sooki,Dog,"Retriever, Golden"
2024-03-01,Mika,Dog,Basenji
2024-03-01,Penny,Dog,"Retriever, Golden"
2024-03-01,Bonnie Katz,Dog,Hound
2024-03-01,Daisy,Dog,"Terrier, Soft Coated Wheaten"
2024-03-01,Titi,Dog,Bulldog
2024-03-01,Elsa,Dog,German Shepherd
2024-03-01,Gia,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-03-01,Juniper,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-03-01,Georgia,Dog,"Terrier, American Staffordshire"
2024-03-01,Potema,Dog,Terrier
2024-03-01,Puzzle,Dog,Australian Shepherd
2024-03-02,Casey,Dog,"Retriever, Golden"
2024-03-02,Josie Jane,Dog,"Coonhound, Treeing Walker"
2024-03-02,Chimichanga,Dog,"Chihuahua, Short Coat"
2024-03-02,Buttercup,Dog,"Schnauzer, Standard"
2024-03-02,Chiara,Dog,Shetland Sheepdog
2024-03-02,Opal,Dog,"Chihuahua, Short Coat"
2024-03-02,Quinn,Dog,"Chihuahua, Short Coat"
2024-03-02,Cora,Dog,"Pointer, German Shorthaired"
2024-03-02,Shayla,Dog,"Chihuahua, Short Coat"
2024-03-02,Starla,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-03-02,Frida,Dog,"Chihuahua, Short Coat"
2024-03-02,Peggy,Dog,"Chihuahua, Short Coat"
2024-03-02,Arpi,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-03-03,Ahsoka,Dog,Shetland Sheepdog
2024-03-03,Waffles,Dog,"Retriever, Golden"
2024-03-03,Athena,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-03-03,Kali,Dog,"Poodle, Toy"
2024-03-03,Whiskey,Dog,Terrier
2024-03-03,Ellie,Dog,"Retriever, Golden"
2024-03-03,Luci,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-03-03,Maizy,Dog,"Retriever, Labrador"
2024-03-03,Reo,Dog,"Terrier, Bull"
2024-03-03,Miley,Dog,"Poodle, Standard"
2024-03-03,Raja Pearl,Dog,Pug
2024-03-04,Roo,Dog,"Chihuahua, Short Coat"
2024-03-04,Kona,Dog,Belgian Malinois
2024-03-04,Zoey,Dog,"Retriever, Labrador"
2024-03-04,Bailee Rey,Dog,"Retriever, Golden"
2024-03-04,Friday,Dog,"Retriever, Labrador"
2024-03-04,Jolene,Dog,"Poodle, Standard"
2024-03-04,Luna,Dog,"Poodle, Miniature"
2024-03-04,Coco,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-04,Rico Suave Houle,Dog,Alaskan Husky
2024-03-04,Chibi,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-04,Penny Valentine,Dog,Belgian Malinois
2024-03-04,Izzy,Dog,"Poodle, Miniature"
2024-03-04,Birdie,Dog,"Terrier, American Pit Bull"
2024-03-04,Butters,Dog,"Terrier, Rat"
2024-03-05,Kiwi Cranbiggleton,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-05,Nugget,Dog,"Bulldog, French"
2024-03-05,Roxy,Dog,"Spaniel, Cavalier King Charles"
2024-03-05,Brew,Dog,"Chihuahua, Short Coat"
2024-03-05,Mrs. Jones,Dog,Doberman Pinscher
2024-03-05,Daisy,Dog,"Terrier, Boston"
2024-03-05,Luna,Dog,"Retriever, Labrador"
2024-03-05,Yoshi,Dog,Mix
2024-03-05,Barbie,Dog,"Terrier, American Staffordshire"
2024-03-05,Korra,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-05,Cricket,Dog,Siberian Husky
2024-03-05,Bella Serenity,Dog,Alaskan Husky
2024-03-05,Rita,Dog,Australian Cattle Dog
2024-03-05,Gladis,Dog,"Terrier, American Pit Bull"
2024-03-05,Zelda LeBleu,Dog,"Spaniel, English Springer"
2024-03-06,Jolene,Dog,"Welsh Corgi, Pembroke"
2024-03-06,Crunchy,Dog,Shih Tzu
2024-03-06,Luna,Dog,"Retriever, Labrador"
2024-03-06,Birdie,Dog,Beagle
2024-03-06,Lemon,Dog,Bichon Frise
2024-03-06,Lucy,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-06,Ruby,Dog,"Terrier, Jack Russell"
2024-03-06,Taya,Dog,Belgian Malinois
2024-03-06,Maddie,Dog,"Poodle, Miniature"
2024-03-06,Luna,Dog,"Terrier, Yorkshire"
2024-03-06,Cleo,Dog,Belgian Malinois
2024-03-06,Puddles Daniels,Dog,Siberian Husky
2024-03-06,Lucy,Dog,"Terrier, American Pit Bull"
2024-03-06,Charlotte,Dog,Pug
2024-03-07,Lady,Dog,"Terrier, American Pit Bull"
2024-03-07,Annie,Dog,"Spaniel, Cavalier King Charles"
2024-03-07,Albie,Dog,German Spitz
2024-03-07,Lily,Dog,"Terrier, Lakeland"
2024-03-07,Indica,Dog,"Terrier, American Pit Bull"
2024-03-07,Reba,Dog,Australian Cattle Dog
2024-03-07,Bella,Dog,Pomeranian
2024-03-07,Lola Wong,Dog,"Welsh Corgi, Pembroke"
2024-03-07,Bailey,Dog,Havanese
2024-03-07,Bella,Dog,"Terrier, Border"
2024-03-07,Raven,Dog,"Terrier, West Highland White"
2024-03-07,Keziah,Dog,Boxer
2024-03-07,Ginger,Dog,Brittany
2024-03-08,Valentina,Dog,"Terrier, Jack Russell"
2024-03-08,Birdie,Dog,Beagle
2024-03-08,Asha,Dog,"Chihuahua, Short Coat"
2024-03-08,Mila,Dog,Korean Jindo
2024-03-08,Bella,Dog,"Setter, English"
2024-03-08,Henley,Dog,"Retriever, Labrador"
2024-03-08,Holly,Dog,Coton de Tulear
2024-03-08,Bauh,Dog,"Bulldog, French"
2024-03-08,River,Dog,Border Collie
2024-03-08,Piper,Dog,Mix
2024-03-08,Coco,Dog,Catahoula Leopard dog
2024-03-08,Ruby,Dog,Retriever
2024-03-08,Haru,Dog,Mix
2024-03-08,Carmen,Dog,"Terrier, Jack Russell"
2024-03-08,Berry,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-08,Daisy,Dog,"Retriever, Labrador"
2024-03-08,Emma,Dog,"Poodle, Miniature"
2024-03-08,Sally,Dog,"Retriever, Labrador"
2024-03-08,Kona,Dog,"Bulldog, French"
2024-03-08,Jessie,Dog,"Terrier, Brazilian"
2024-03-08,Coffee,Dog,"Retriever, Labrador"
2024-03-08,Faith Sea Amabella,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-03-08,Cinnamon,Dog,"Retriever, Labrador"
2024-03-08,Sally Ride,Dog,"Chihuahua, Short Coat"
2024-03-08,Selune,Dog,Maltese
2024-03-08,Po'ele,Dog,"Retriever, Labrador"
2024-03-08,Abby,Dog,Australian Cattle Dog
2024-03-08,Santi,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-08,Jazz,Dog,"Spaniel, English Springer"
2024-03-08,Lilly,Dog,English Shepherd
2024-03-08,Vina,Dog,Chow Chow
2024-03-08,Traviesa,Dog,"Bulldog, American"
2024-03-08,Hudley,Dog,"Poodle, Miniature"
2024-03-08,Athena,Dog,"Chihuahua, Short Coat"
2024-03-08,Mimi,Dog,Miniature Pinscher
2024-03-08,Ruthie,Dog,"Retriever, Golden"
2024-03-08,Maggie,Dog,"Chihuahua, Short Coat"
2024-03-08,Chela,Dog,Akita
2024-03-08,Chela,Dog,Akita
2024-03-09,Lily,Dog,"Welsh Corgi, Pembroke"
2024-03-09,Finn,Dog,"Retriever, Labrador"
2024-03-09,Splendid Furriosa,Dog,Italian Greyhound
2024-03-09,Mia,Dog,"Terrier, West Highland White"
2024-03-09,Petunia,Dog,"Poodle, Standard"
2024-03-09,Georgia,Dog,"Spaniel, English Springer"
2024-03-09,Charlie,Dog,"Schnauzer, Miniature"
2024-03-09,Luna,Dog,Alaskan Husky
2024-03-09,Mila,Dog,"Poodle, Standard"
2024-03-09,Pepper,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-09,Grace,Dog,"Retriever, Golden"
2024-03-09,Maggie,Dog,"Poodle, Toy"
2024-03-09,Stella,Dog,"Terrier, Boston"
2024-03-09,Inez,Dog,Terrier
2024-03-09,Rainier,Dog,"Poodle, Standard"
2024-03-09,Willow,Dog,Australian Cattle Dog
2024-03-09,Coco,Dog,"Retriever, Labrador"
2024-03-09,Indy,Dog,Terrier
2024-03-09,Yoshi,Dog,"Retriever, Labrador"
2024-03-09,Stella,Dog,"Vizsla, Smooth Haired"
2024-03-09,Cocoa,Dog,"Retriever, Labrador"
2024-03-09,Cookie,Dog,Lhasa Apso
2024-03-09,Stella,Dog,Hound
2024-03-09,Conley,Dog,Old English Sheepdog
2024-03-09,Isla,Dog,Samoyed
2024-03-09,Dolly,Dog,Siberian Husky
2024-03-09,Betty,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-09,Abby,Dog,Akita
2024-03-09,Cookie,Dog,"Cur, Mountain"
2024-03-09,Puzzle,Dog,"Retriever, Golden"
2024-03-09,Zoe,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-09,Jessie,Dog,Terrier
2024-03-09,Coco Rose,Dog,"Chihuahua, Short Coat"
2024-03-09,Finlay,Dog,"Retriever, Labrador"
2024-03-09,Kaia,Dog,Australian Cattle Dog
2024-03-09,Stella,Dog,"Chihuahua, Long Coat"
2024-03-09,Lily,Dog,Maltese
2024-03-09,Macy,Dog,Australian Cattle Dog
2024-03-09,Summit,Dog,Bernese Mountain Dog
2024-03-09,Poppy,Dog,"Retriever, Labrador"
2024-03-09,Rhody,Dog,"Retriever, Labrador"
2024-03-09,Juneau,Dog,Alaskan Malamute
2024-03-09,Nahvi,Dog,Australian Cattle Dog
2024-03-09,Payton,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-09,Peppa,Dog,"Terrier, American Pit Bull"
2024-03-09,Boots,Dog,"Chihuahua, Short Coat"
2024-03-09,Birdie,Dog,Retriever
2024-03-09,Serena,Dog,"Chihuahua, Short Coat"
2024-03-09,Suki,Dog,"Poodle, Miniature"
2024-03-09,Scout,Dog,"Poodle, Standard"
2024-03-09,Ella,Dog,"Retriever, Golden"
2024-03-09,Gemma,Dog,Australian Cattle Dog
2024-03-10,Shiba,Dog,Australian Cattle Dog
2024-03-10,Mimi,Dog,Samoyed
2024-03-10,Pepper,Dog,"Schnauzer, Miniature"
2024-03-10,Harper,Dog,"Retriever, Labrador"
2024-03-10,Ruthie,Dog,Portuguese Water Dog
2024-03-10,Zoe,Dog,"Spaniel, English Springer"
2024-03-10,Piper,Dog,Chinese Crested
2024-03-10,Georgia,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-10,Agnes,Dog,"Poodle, Miniature"
2024-03-10,Mili,Dog,Australian Shepherd
2024-03-10,Rose,Dog,"Terrier, Fox, Wire"
2024-03-10,Misty,Dog,"Retriever, Labrador"
2024-03-10,Misia,Dog,Border Collie
2024-03-10,Lucky,Dog,"Retriever, Labrador"
2024-03-10,Bella,Dog,Havanese
2024-03-10,Clover,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-03-10,Iris,Dog,"Poodle, Miniature"
2024-03-10,Butter,Dog,Australian Cattle Dog
2024-03-10,Qookie Dough,Dog,"Bulldog, French"
2024-03-10,Chloe,Dog,"Retriever, Labrador"
2024-03-10,Kona,Dog,"Vizsla, Smooth Haired"
2024-03-10,Sophie,Dog,"Dachshund, Miniature Smooth Haired"
2024-03-10,Lucie,Dog,Border Collie
2024-03-10,Nana,Dog,"Poodle, Toy"
2024-03-10,Micah,Dog,"Mixed Breed, Large (over 44 lbs fully grown)"
2024-03-11,BELLA,Dog,Siberian Husky
2024-03-11,Belle,Dog,"Dachshund, Standard Smooth Haired"
2024-03-11,Soda,Dog,"Retriever, Labrador"
2024-03-11,Lucky,Dog,Portuguese Water Dog
2024-03-11,Flossie,Dog,Lhasa Apso
2024-03-11,Maisie,Dog,"Welsh Corgi, Pembroke"
2024-03-11,Lizzie,Dog,"Coonhound, Bluetick"
2024-03-11,Ruffles,Dog,Border Collie
2024-03-11,Chloe,Dog,"Chihuahua, Short Coat"
2024-03-11,Marley,Dog,"Retriever, Labrador"
2024-03-11,Millie,Dog,Terrier
2024-03-11,Moo,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-11,Pepper,Dog,Australian Cattle Dog
2024-03-11,Lyla,Dog,"Retriever, Labrador"
2024-03-11,Chiku,Dog,American Blue Heeler
2024-03-11,Abby,Dog,"Retriever, Labrador"
2024-03-11,Alki,Dog,Alaskan Husky
2024-03-11,Ellie,Dog,Australian Kelpie
2024-03-11,Scout,Dog,Havanese
2024-03-11,Golda,Dog,"Poodle, Miniature"
2024-03-11,Roxy,Dog,Beagle
2024-03-11,Aiko,Dog,Shiba Inu
2024-03-11,Lucy,Dog,"Retriever, Labrador"
2024-03-11,Sunny,Dog,"Retriever, Golden"
2024-03-11,Charlie,Dog,Great Pyrenees
2024-03-11,Maggie B. Kelly,Dog,Retriever
2024-03-11,Akari,Dog,Shiba Inu
2024-03-11,Sansa,Dog,Border Collie
2024-03-11,Lucy,Dog,Australian Cattle Dog
2024-03-11,Tia,Dog,Retriever
2024-03-11,Reba,Dog,Border Collie
2024-03-11,Autumn,Dog,Australian Shepherd
2024-03-11,Turnip,Dog,"Terrier, Staffordshire Bull"
2024-03-11,Ember,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-11,Yuzu,Dog,"Spaniel, Cavalier King Charles"
2024-03-11,Flair,Dog,"Terrier, Soft Coated Wheaten"
2024-03-11,Ayli,Dog,Border Collie
2024-03-11,Birdie,Dog,"Spaniel, English Springer"
2024-03-11,Boots,Dog,"Dachshund, Miniature Wire Haired"
2024-03-11,Xuri,Dog,German Shepherd
2024-03-11,Bento,Dog,Samoyed
2024-03-11,Leah,Dog,Beagle
2024-03-11,Cookie,Dog,"Poodle, Standard"
2024-03-11,Leela,Dog,"Retriever, Labrador"
2024-03-11,Jessie,Dog,Border Collie
2024-03-11,Crosby,Dog,"Retriever, Labrador"
2024-03-11,Ellie,Dog,"Terrier, American Staffordshire"
2024-03-11,Sharky,Dog,Australian Kelpie
2024-03-12,Frankie,Dog,"Setter, Irish"
2024-03-12,Peanut,Dog,Terrier
2024-03-12,Josie,Dog,Spaniel
2024-03-12,Joey,Dog,"Retriever, Labrador"
2024-03-12,Maya,Dog,"Retriever, Golden"
2024-03-12,Eva,Dog,"Terrier, Staffordshire Bull"
2024-03-12,Martha,Dog,"Bulldog, French"
2024-03-12,Shelby,Dog,Rottweiler
2024-03-12,Juniper,Dog,"Coonhound, Treeing Walker"
2024-03-12,Margo,Dog,"Poodle, Miniature"
2024-03-12,Angel,Dog,Great Pyrenees
2024-03-12,Daisy,Dog,Pomeranian
2024-03-12,Ruby,Dog,"Retriever, Labrador"
2024-03-12,Luna Macsek,Dog,German Shepherd
2024-03-12,CB,Dog,Portuguese Water Dog
2024-03-12,Zydeco Bleu,Dog,Catahoula Leopard dog
2024-03-12,Watson,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-12,Daisy,Dog,Coton de Tulear
2024-03-12,Fenris,Dog,"Retriever, Labrador"
2024-03-12,Mila,Dog,"Retriever, Labrador"
2024-03-12,Kong,Dog,Bichon Frise
2024-03-12,Matilda,Dog,"Terrier, Border"
2024-03-12,Peaches,Dog,Havanese
2024-03-12,Pandie,Dog,Coton de Tulear
2024-03-12,Pixie,Dog,Coton de Tulear
2024-03-12,Pippi,Dog,Mix
2024-03-12,Willa,Dog,Bernese Mountain Dog
2024-03-12,Naranjas,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-12,Ida,Dog,"Schnauzer, Miniature"
2024-03-12,Tippy Roo,Dog,"Chihuahua, Short Coat"
2024-03-12,Harley,Dog,Rhodesian Ridgeback
2024-03-12,Louise,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-03-12,Pinky,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-03-12,Mary,Dog,Retriever
2024-03-12,Magnarp,Dog,"Retriever, Golden"
2024-03-12,Sugar,Dog,Maltese
2024-03-12,Gigi Felina Perez-Angus,Dog,Shiba Inu
2024-03-12,Lucy,Dog,"Retriever, Labrador"
2024-03-12,Sheba,Dog,German Shepherd
2024-03-13,Charlie,Dog,"Retriever, Labrador"
2024-03-13,MollyMo,Dog,Bernese Mountain Dog
2024-03-13,Rhubarb,Dog,"Vizsla, Smooth Haired"
2024-03-13,Tia,Dog,"Chihuahua, Short Coat"
2024-03-13,Addison,Dog,Retriever
2024-03-13,Hazel,Dog,"Terrier, American Pit Bull"
2024-03-13,Sadie,Dog,German Shepherd
2024-03-13,Flurry,Dog,Siberian Husky
2024-03-13,Sage,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-13,Ruby,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-13,Pippi,Dog,"Terrier, Boston"
2024-03-13,Ava,Dog,German Shepherd
2024-03-13,Bella,Dog,German Shepherd
2024-03-13,Lucy Lu,Dog,"Terrier, Jack Russell"
2024-03-13,Laika,Dog,German Shepherd
2024-03-13,Lola,Dog,Bichon Frise
2024-03-13,SoSo,Dog,Mix
2024-03-13,Jean,Dog,Australian Shepherd
2024-03-13,Jewell,Dog,"Spaniel, American Cocker"
2024-03-13,Ginger,Dog,"Retriever, Labrador"
2024-03-13,Dory,Dog,"Welsh Corgi, Cardigan"
2024-03-13,Lillie,Dog,Shih Tzu
2024-03-13,Kaya,Dog,"Chihuahua, Short Coat"
2024-03-13,Elska,Dog,"Terrier, Yorkshire"
2024-03-13,Jazmin,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-13,Dave,Dog,"Chihuahua, Short Coat"
2024-03-13,Statia,Dog,"Terrier, Jack Russell"
2024-03-13,Montana,Dog,"Retriever, Labrador"
2024-03-13,Zipper,Dog,German Shepherd
2024-03-13,Buckles,Dog,German Shepherd
2024-03-13,Rosa,Dog,"Mixed Breed, Medium (up to 44 lbs fully grown)"
2024-03-14,Lilipoe,Dog,Mudi
2024-03-14,Sugar,Dog,"Retriever, Labrador"
2024-03-14,Coco,Dog,Maltese
2024-03-14,Lili,Dog,Basenji
2024-03-14,Bonnie,Dog,"Dachshund, Miniature Wire Haired"
2024-03-14,Penny,Dog,Australian Shepherd
2024-03-14,Simone,Dog,Bichon Frise
2024-03-14,Eleanor,Dog,"Poodle, Standard"
2024-03-14,Daisy Hunter,Dog,Maltese
2024-03-14,Bean,Dog,"Mixed Breed, Small (under 24 lbs fully grown)"
2024-03-14,Rin,Dog,Korean Jindo
2024-03-14,Holly,Dog,"Retriever, Labrador"
2024-03-14,Blake,Dog,"Retriever, Labrador"
2024-03-14,Daisy,Dog,Pug
2024-03-14,Alli,Dog,Hound
2024-03-14,Sasha,Dog,"Chihuahua, Short Coat"
2024-03-14,Cathy,Dog,"Terrier, American Pit Bull"
2024-03-14,Cody,Dog,Beagle
2024-03-14,Nala,Dog,American Eskimo
2024-03-14,Banana,Dog,Great Pyrenees
2024-03-14,Ripley,Dog,Caucasian Mountain Dog
2024-03-14,Ada,Dog,"Retriever, Golden"
2024-03-14,Banu Lucy,Dog,Shepherd
